ppsHostClock,ppsRefClock
2025-07-30 23:48:22.011077,356371.452471807187
2025-07-30 23:48:23.013852,356372.452471810896
2025-07-30 23:48:24.013107,356373.452471806638
2025-07-30 23:48:25.013011,356374.452471809904
2025-07-30 23:48:26.012156,356375.452471812723
2025-07-30 23:48:27.011434,356376.452471808740
2025-07-30 23:48:28.011282,356377.452471811564
2025-07-30 23:48:29.014072,356378.452471807579
2025-07-30 23:48:30.014150,356379.452471810564
2025-07-30 23:48:31.013243,356380.452471806414
2025-07-30 23:48:32.012311,356381.452471809954
2025-07-30 23:48:33.012440,356382.452471813107
2025-07-30 23:48:34.011518,356383.452471809014
2025-07-30 23:48:35.010607,356384.452471812166
2025-07-30 23:48:36.014373,356385.452471807967
2025-07-30 23:48:37.013447,356386.452471811504
2025-07-30 23:48:38.012641,356387.452471807023
2025-07-30 23:48:39.012654,356388.452471809902
2025-07-30 23:48:40.011732,356389.452471813164
2025-07-30 23:48:41.010942,356390.452471809018
2025-07-30 23:48:42.014582,356391.452471812445
2025-07-30 23:48:43.013668,356392.452471808021
2025-07-30 23:48:44.012961,356393.452471811832
2025-07-30 23:48:45.012822,356394.452471807579
2025-07-30 23:48:46.011987,356395.452471811444
2025-07-30 23:48:47.012042,356396.452471807351
2025-07-30 23:48:48.011106,356397.452471811671
2025-07-30 23:48:49.013875,356398.452471807808
2025-07-30 23:48:50.013963,356399.452471811834
2025-07-30 23:48:51.013042,356400.452471808349
2025-07-30 23:48:52.012235,356401.452471812505
2025-07-30 23:48:53.012271,356402.452471809404
2025-07-30 23:48:54.011359,356403.452471805584
2025-07-30 23:48:55.010470,356404.452471809895
2025-07-30 23:48:56.014180,356405.452471806529
2025-07-30 23:48:57.013275,356406.452471810948
2025-07-30 23:48:58.012509,356407.452471807521
2025-07-30 23:48:59.012509,356408.452471811836
2025-07-30 23:49:00.011555,356409.452471808570
2025-07-30 23:49:01.010832,356410.452471812994
2025-07-30 23:49:02.014400,356411.452471809678
2025-07-30 23:49:03.013479,356412.452471806194
2025-07-30 23:49:04.013557,356413.452471810513
2025-07-30 23:49:05.012636,356414.452471807247
2025-07-30 23:49:06.011772,356415.452471811446
2025-07-30 23:49:07.011851,356416.452471807961
2025-07-30 23:49:08.010924,356417.452471812439
2025-07-30 23:49:09.013696,356418.452471808793
2025-07-30 23:49:10.013778,356419.452471805362
2025-07-30 23:49:11.012858,356420.452471809567
2025-07-30 23:49:12.012058,356421.452471806189
2025-07-30 23:49:13.012065,356422.452471810398
2025-07-30 23:49:14.011149,356423.452471807025
2025-07-30 23:49:15.013990,356424.452471811330
2025-07-30 23:49:16.013997,356425.452471807689
2025-07-30 23:49:17.013081,356426.452471811953
2025-07-30 23:49:18.012338,356427.452471808072
